0;526 
1;474 
2;498 
3;460 
4;532 
5;450 
6;468 
7;500 
8;512 
9;478 
10;456 
11;560 
12;448 
13;536 
14;538 
15;516 
16;494 
17;514 
18;450 
19;486 
20;522 
21;476 
22;434 
23;512 
24;482 
25;540 
26;438 
27;502 
28;480 
29;498 
30;524 
31;522 
32;500 
33;528 
34;484 
35;490 
36;468 
37;466 
38;470 
39;452 
40;440 
41;548 
42;516 
43;530 
44;524 
45;434 
46;440 
47;512 
48;446 
49;532 
50;540 
51;464 
52;552 
53;536 
54;446 
55;506 
56;494 
57;560 
58;482 
59;520 
60;490 
61;478 
62;478 
63;536 
64;540 
65;500 
66;486 
67;512 
68;546 
69;498 
70;496 
71;566 
72;488 
73;530 
74;518 
75;488 
76;506 
77;470 
78;518 
79;448 
80;490 
81;510 
82;500 
83;520 
84;504 
85;504 
86;486 
87;566 
88;564 
89;448 
90;518 
91;500 
92;524 
93;528 
94;470 
95;520 
96;496 
97;464 
98;490 
99;470 
100;550 
101;510 
102;546 
103;500 
104;562 
105;576 
106;510 
107;432 
108;508 
109;454 
110;544 
111;516 
112;532 
113;532 
114;490 
115;482 
116;504 
117;472 
118;466 
119;514 
120;538 
121;474 
122;456 
123;502 
124;518 
125;488 
126;504 
127;516 
128;496 
129;458 
130;486 
131;524 
132;466 
133;518 
134;440 
135;536 
136;448 
137;470 
138;488 
139;516 
140;468 
141;484 
142;550 
143;452 
144;548 
145;528 
146;518 
147;492 
148;502 
149;452 
150;484 
151;534 
152;482 
153;420 
154;508 
155;490 
156;518 
157;464 
158;500 
159;492 
160;492 
161;508 
162;522 
163;500 
164;538 
165;486 
166;490 
167;476 
168;456 
169;474 
170;456 
171;416 
172;556 
173;520 
174;534 
175;526 
176;426 
177;448 
178;502 
179;456 
180;522 
181;532 
182;472 
183;572 
184;522 
185;454 
186;486 
187;502 
188;558 
189;492 
190;508 
191;514 
192;470 
193;466 
194;548 
195;530 
196;500 
197;494 
198;512 
199;530 
200;520 
201;484 
202;558 
203;512 
204;510 
205;518 
206;492 
207;504 
208;466 
209;530 
210;440 
211;492 
212;516 
213;494 
214;498 
215;530 
216;500 
217;486 
218;548 
219;588 
220;452 
221;512 
222;484 
223;536 
224;536 
225;452 
226;520 
227;502 
228;454 
229;506 
230;470 
231;538 
232;520 
233;542 
234;506 
235;560 
236;558 
237;532 
238;422 
239;512 
240;450 
241;536 
242;516 
243;554 
244;502 
245;516 
246;474 
247;506 
248;480 
249;456 
250;516 
251;530 
252;482 
253;472 
254;488 
255;504 
256;488 
257;518 
258;522 
259;488 
260;452 
261;494 
262;534 
263;462 
264;510 
265;434 
266;554 
267;454 
268;454 
269;480 
270;520 
271;468 
272;494 
273;532 
274;468 
275;544 
276;526 
277;526 
278;482 
279;504 
280;454 
281;492 
282;516 
283;486 
284;432 
285;512 
286;480 
287;520 
288;466 
289;504 
290;470 
291;490 
292;530 
293;506 
294;496 
295;544 
296;498 
297;488 
298;468 
299;458 
300;490 
301;440 
302;426 
303;540 
304;514 
305;548 
306;522 
307;424 
308;466 
309;500 
310;452 
311;516 
312;528 
313;468 
314;574 
315;520 
316;468 
317;472 
318;512 
319;548 
320;502 
321;504 
322;522 
323;468 
324;458 
325;544 
326;542 
327;500 
328;488 
329;522 
330;522 
331;524 
332;474 
333;560 
334;524 
335;488 
336;522 
337;496 
338;514 
339;466 
340;520 
341;446 
342;498 
343;494 
344;508 
345;502 
346;524 
347;500 
348;482 
349;538 
350;610 
351;462 
352;514 
353;466 
354;542 
355;526 
356;482 
357;496 
358;492 
359;474 
360;486 
361;480 
362;530 
363;524 
364;540 
365;494 
366;572 
367;560 
368;530 
369;432 
370;498 
371;466 
372;522 
373;522 
374;554 
375;508 
376;528 
377;450 
378;498 
379;510 
380;446 
381;510 
382;524 
383;488 
384;480 
385;484 
386;508 
387;482 
388;518 
389;524 
390;480 
391;474 
392;486 
393;522 
394;474 
395;518 
396;430 
397;542 
398;458 
399;444 
400;488 
401;526 
402;470 
403;490 
404;522 
405;488 
406;530 
407;522 
408;534 
409;478 
410;494 
411;466 
412;498 
413;514 
414;472 
415;436 
416;518 
417;476 
418;500 
419;486 
420;502 
421;460 
422;506 
423;520 
424;496 
425;502 
426;552 
427;520 
428;458 
429;482 
430;446 
431;502 
432;432 
433;436 
434;530 
435;518 
436;550 
437;518 
438;418 
439;494 
440;484 
441;448 
442;536 
443;502 
444;474 
445;570 
446;528 
447;476 
448;468 
449;512 
450;542 
451;500 
452;502 
453;512 
454;490 
455;448 
456;534 
457;556 
458;494 
459;492 
460;516 
461;522 
462;534 
463;470 
464;550 
465;536 
466;484 
467;520 
468;492 
469;518 
470;480 
471;506 
472;462 
473;488 
474;504 
475;488 
476;502 
477;520 
478;510 
479;478 
480;550 
481;576 
482;482 
483;516 
484;470 
485;542 
486;520 
487;498 
488;494 
489;490 
490;470 
491;502 
492;466 
493;534 
494;520 
495;534 
496;502 
497;570 
498;534 
499;560 
500;432 
501;490 
502;468 
503;504 
504;548 
505;538 
506;510 
507;524 
508;464 
509;486 
510;522 
511;442 
512;500 
513;536 
514;494 
515;480 
516;486 
517;494 
518;486 
519;516 
520;522 
521;494 
522;460 
523;496 
524;512 
525;490 
526;510 
527;434 
528;512 
529;476 
530;448 
531;490 
532;514 
533;478 
534;486 
535;516 
536;514 
537;504 
538;522 
539;530 
540;484 
541;492 
542;484 
543;506 
544;490 
545;486 
546;424 
547;512 
548;500 
549;486 
550;478 
551;518 
552;454 
553;512 
554;518 
555;490 
556;500 
557;554 
558;512 
559;466 
560;488 
561;454 
562;480 
563;454 
564;430 
565;506 
566;544 
567;534 
568;524 
569;432 
570;478 
571;492 
572;440 
573;526 
574;522 
575;472 
576;560 
577;534 
578;476 
579;458 
580;534 
581;526 
582;518 
583;498 
584;506 
585;474 
586;462 
587;546 
588;540 
589;510 
590;470 
591;528 
592;514 
593;530 
594;478 
595;550 
596;526 
597;496 
598;502 
599;506 
600;524 
601;456 
602;534 
603;458 
604;492 
605;490 
606;498 
607;500 
608;532 
609;500 
610;488 
611;522 
612;590 
613;484 
614;504 
615;472 
616;554 
617;514 
618;512 
619;480 
620;506 
621;458 
622;500 
623;470 
624;526 
625;528 
626;522 
627;510 
628;568 
629;532 
630;570 
631;424 
632;500 
633;462 
634;486 
635;562 
636;548 
637;516 
638;502 
639;478 
640;486 
641;524 
642;450 
643;478 
644;548 
645;488 
646;478 
647;482 
648;510 
649;476 
650;526 
651;510 
652;504 
653;468 
654;468 
655;508 
656;506 
657;510 
658;440 
659;506 
660;472 
661;448 
662;502 
663;498 
664;484 
665;488 
666;514 
667;510 
668;512 
669;530 
670;520 
671;492 
672;510 
673;444 
674;516 
675;490 
676;490 
677;428 
678;490 
679;530 
680;484 
681;474 
682;500 
683;468 
684;510 
685;508 
686;512 
687;500 
688;532 
689;524 
690;460 
691;482 
692;450 
693;490 
694;470 
695;408 
696;514 
697;550 
698;514 
699;532 
700;448 
701;468 
702;492 
703;444 
704;522 
705;526 
706;476 
707;548 
708;538 
709;458 
710;480 
711;516 
712;534 
713;514 
714;486 
715;520 
716;492 
717;458 
718;536 
719;550 
720;486 
721;492 
722;532 
723;508 
724;530 
725;468 
726;562 
727;522 
728;488 
729;506 
730;526 
731;516 
732;458 
733;542 
734;460 
735;486 
736;468 
737;510 
738;486 
739;544 
740;514 
741;484 
742;508 
743;584 
744;492 
745;496 
746;468 
747;568 
748;510 
749;520 
750;480 
751;482 
752;488 
753;492 
754;470 
755;518 
756;526 
757;522 
758;518 
759;554 
760;540 
761;562 
762;442 
763;490 
764;474 
765;468 
766;576 
767;560 
768;496 
769;518 
770;476 
771;466 
772;530 
773;450 
774;496 
775;544 
776;470 
777;494 
778;466 
779;512 
780;496 
781;506 
782;516 
783;516 
784;474 
785;444 
786;516 
787;504 
788;496 
789;464 
790;488 
791;496 
792;440 
793;498 
794;490 
795;476 
796;512 
797;502 
798;506 
799;506 
800;536 
801;520 
802;498 
803;508 
804;458 
805;496 
806;496 
807;500 
808;446 
809;456 
810;534 
811;496 
812;470 
813;484 
814;476 
815;534 
816;486 
817;504 
818;512 
819;530 
820;530 
821;450 
822;490 
823;462 
824;480 
825;460 
826;408 
827;508 
828;546 
829;524 
830;536 
831;454 
832;464 
833;480 
834;442 
835;528 
836;526 
837;482 
838;540 
839;538 
840;480 
841;474 
842;512 
843;546 
844;500 
845;478 
846;514 
847;512 
848;456 
849;536 
850;540 
851;498 
852;486 
853;528 
854;500 
855;546 
856;460 
857;552 
858;534 
859;492 
860;494 
861;514 
862;542 
863;440 
864;560 
865;466 
866;466 
867;472 
868;508 
869;482 
870;554 
871;508 
872;478 
873;522 
874;578 
875;486 
876;510 
877;468 
878;564 
879;494 
880;524 
881;500 
882;476 
883;478 
884;498 
885;476 
886;514 
887;512 
888;538 
889;518 
890;546 
891;538 
892;562 
893;452 
894;488 
895;466 
896;476 
897;576 
898;548 
899;496 
900;544 
901;464 
902;470 
903;536 
904;442 
905;470 
906;554 
907;486 
908;502 
909;452 
910;524 
911;482 
912;506 
913;518 
914;514 
915;472 
916;458 
917;502 
918;506 
919;502 
920;454 
921;502 
922;494 
923;438 
924;506 
925;468 
926;488 
927;504 
928;500 
929;528 
930;494 
931;534 
932;516 
933;506 
934;490 
935;480 
936;496 
937;496 
938;504 
939;434 
940;450 
941;550 
942;488 
943;474 
944;488 
945;476 
946;524 
947;488 
948;506 
949;528 
950;512 
951;536 
952;442 
953;490 
954;458 
955;488 
956;456 
957;412 
958;498 
959;564 
960;494 
961;548 
962;458 
963;468 
964;478 
965;466 
966;510 
967;530 
968;486 
969;532 
970;530 
971;480 
972;472 
973;518 
974;550 
975;484 
976;492 
977;516 
978;496 
979;480 
980;510 
981;548 
982;510 
983;472 
984;542 
985;472 
986;564 
987;458 
988;556 
989;532 
990;506 
991;488 
992;526 
993;532 
994;438 
995;552 
996;452 
997;472 
998;480 
999;502 
