0;906 
1;912 
2;926 
3;932 
4;900 
5;932 
6;900 
7;920 
8;882 
9;882 
10;878 
11;926 
12;920 
13;898 
14;896 
15;970 
16;926 
17;862 
18;892 
19;856 
20;878 
21;924 
22;920 
23;876 
24;920 
25;964 
26;902 
27;968 
28;942 
29;910 
30;892 
31;874 
32;930 
33;916 
34;898 
35;910 
36;890 
37;892 
38;950 
39;910 
40;854 
41;900 
42;912 
43;934 
44;896 
45;880 
46;830 
47;882 
48;920 
49;908 
50;928 
51;894 
52;882 
53;932 
54;930 
55;908 
56;892 
57;906 
58;884 
59;924 
60;956 
61;898 
62;926 
63;988 
64;900 
65;896 
66;890 
67;896 
68;944 
69;874 
70;940 
71;882 
72;858 
73;878 
74;880 
75;900 
76;850 
77;928 
78;878 
79;934 
80;874 
81;910 
82;878 
83;894 
84;902 
85;864 
86;938 
87;896 
88;846 
89;928 
90;856 
91;934 
92;898 
93;912 
94;878 
95;914 
96;880 
97;892 
98;914 
99;900 
100;964 
101;918 
102;886 
103;924 
104;936 
105;962 
106;868 
107;898 
108;864 
109;862 
110;874 
111;912 
112;908 
113;888 
114;918 
115;880 
116;882 
117;960 
118;888 
119;840 
120;950 
121;930 
122;908 
123;904 
124;854 
125;866 
126;866 
127;892 
128;918 
129;884 
130;900 
131;886 
132;864 
133;860 
134;884 
135;888 
136;944 
137;866 
138;904 
139;886 
140;874 
141;870 
142;886 
143;858 
144;942 
145;864 
146;924 
147;936 
148;972 
149;896 
150;920 
151;866 
152;868 
153;868 
154;860 
155;916 
156;886 
157;870 
158;896 
159;908 
160;872 
161;908 
162;920 
163;968 
164;864 
165;898 
166;934 
167;882 
168;924 
169;916 
170;900 
171;906 
172;906 
173;910 
174;918 
175;874 
176;884 
177;894 
178;872 
179;882 
180;912 
181;898 
182;892 
183;886 
184;898 
185;898 
186;892 
187;858 
188;954 
189;914 
190;880 
191;922 
192;928 
193;926 
194;854 
195;932 
196;884 
197;850 
198;920 
199;880 
200;882 
201;974 
202;912 
203;914 
204;868 
205;878 
206;894 
207;896 
208;896 
209;870 
210;948 
211;848 
212;936 
213;890 
214;896 
215;838 
216;818 
217;900 
218;912 
219;892 
220;938 
221;854 
222;892 
223;880 
224;892 
225;914 
226;914 
227;926 
228;924 
229;906 
230;868 
231;886 
232;880 
233;894 
234;864 
235;936 
236;916 
237;902 
238;904 
239;882 
240;922 
241;916 
242;870 
243;906 
244;904 
245;848 
246;942 
247;890 
248;916 
249;910 
250;904 
251;940 
252;884 
253;904 
254;866 
255;930 
256;900 
257;894 
258;914 
259;872 
260;930 
261;928 
262;920 
263;928 
264;906 
265;912 
266;926 
267;976 
268;938 
269;922 
270;910 
271;868 
272;936 
273;910 
274;834 
275;886 
276;900 
277;862 
278;882 
279;920 
280;876 
281;850 
282;884 
283;902 
284;878 
285;952 
286;924 
287;882 
288;898 
289;922 
290;910 
291;934 
292;864 
293;894 
294;910 
295;954 
296;878 
297;898 
298;890 
299;890 
300;884 
301;906 
302;896 
303;922 
304;926 
305;912 
306;844 
307;962 
308;912 
309;932 
310;868 
311;892 
312;954 
313;944 
314;882 
315;902 
316;892 
317;892 
318;918 
319;932 
320;900 
321;878 
322;896 
323;888 
324;920 
325;904 
326;868 
327;878 
328;902 
329;908 
330;928 
331;882 
332;940 
333;866 
334;934 
335;916 
336;900 
337;896 
338;920 
339;868 
340;846 
341;924 
342;878 
343;880 
344;910 
345;908 
346;900 
347;876 
348;916 
349;928 
350;864 
351;920 
352;878 
353;860 
354;928 
355;866 
356;908 
357;906 
358;846 
359;878 
360;908 
361;898 
362;880 
363;906 
364;886 
365;966 
366;934 
367;878 
368;900 
369;946 
370;898 
371;882 
372;898 
373;916 
374;918 
375;860 
376;896 
377;898 
378;922 
379;942 
380;876 
381;908 
