1;2 
2;3 
3;4 
4;4 
5;5 
6;6 
7;7 
8;8 
9;8 
10;9 
11;10 
12;10 
13;10 
14;10 
15;11 
16;12 
17;13 
18;13 
19;13 
20;14 
21;15 
22;15 
23;16 
24;17 
25;18 
26;19 
27;19 
28;20 
29;21 
30;22 
31;22 
32;23 
33;24 
34;24 
35;25 
36;26 
37;27 
38;28 
39;28 
40;28 
41;29 
42;30 
43;30 
44;31 
45;32 
46;33 
47;33 
48;34 
49;35 
50;36 
51;36 
52;37 
53;37 
54;38 
55;39 
56;40 
57;41 
58;42 
59;43 
60;44 
61;45 
62;46 
63;47 
64;48 
65;49 
66;50 
67;51 
68;52 
69;52 
70;53 
71;54 
72;55 
73;56 
74;57 
75;58 
76;59 
77;60 
78;61 
79;62 
80;62 
81;63 
82;63 
83;64 
84;64 
85;65 
86;65 
87;65 
88;66 
89;66 
90;67 
91;68 
92;69 
93;70 
94;71 
95;72 
96;73 
97;73 
98;74 
99;75 
100;76 
101;77 
102;77 
103;78 
104;79 
105;80 
106;81 
107;81 
108;81 
109;82 
110;82 
111;82 
112;82 
113;82 
114;83 
115;83 
116;84 
117;84 
118;84 
119;85 
120;86 
121;87 
122;88 
123;89 
124;90 
125;91 
126;92 
127;93 
128;93 
129;93 
130;94 
131;95 
132;96 
133;96 
134;96 
135;97 
136;97 
137;98 
138;99 
139;100 
140;100 
141;100 
142;101 
143;102 
144;102 
145;102 
146;102 
147;103 
148;104 
149;104 
150;104 
151;105 
152;105 
153;105 
154;106 
155;106 
156;107 
157;108 
158;109 
159;109 
160;109 
161;109 
162;110 
163;110 
164;111 
165;112 
166;113 
167;114 
168;114 
169;115 
170;115 
171;115 
172;116 
173;116 
174;116 
175;116 
176;117 
177;118 
178;119 
179;120 
180;121 
181;121 
182;122 
183;123 
184;123 
185;123 
186;124 
187;124 
188;124 
189;125 
190;125 
191;126 
192;127 
193;128 
194;129 
195;129 
196;129 
197;129 
198;130 
199;131 
200;132 
201;133 
202;134 
203;134 
204;135 
205;136 
206;137 
207;137 
208;138 
209;139 
210;139 
211;139 
212;139 
213;140 
214;141 
215;141 
216;141 
217;142 
218;143 
219;144 
220;144 
221;145 
222;146 
223;147 
224;147 
225;148 
226;148 
227;149 
228;149 
229;149 
230;149 
231;150 
232;151 
233;151 
234;151 
235;151 
236;151 
237;151 
238;151 
239;151 
240;151 
241;152 
242;152 
243;153 
244;154 
245;155 
246;156 
247;157 
248;158 
249;159 
250;160 
251;160 
252;161 
253;162 
254;163 
255;164 
256;164 
257;165 
258;165 
259;165 
260;165 
261;165 
262;166 
263;166 
264;166 
265;167 
266;168 
267;168 
268;169 
269;170 
270;171 
271;171 
272;172 
273;172 
274;172 
275;172 
276;173 
277;174 
278;175 
279;176 
280;176 
281;176 
282;176 
283;177 
284;178 
285;179 
286;179 
287;179 
288;179 
289;180 
290;180 
291;181 
292;181 
293;181 
294;181 
295;181 
296;181 
297;181 
298;181 
299;182 
300;183 
301;184 
302;185 
303;186 
304;186 
305;187 
306;187 
307;188 
308;188 
309;188 
310;188 
311;189 
312;190 
313;191 
314;192 
315;192 
316;193 
317;193 
318;193 
319;193 
320;194 
321;194 
322;195 
323;196 
324;197 
325;197 
326;198 
327;198 
328;199 
329;199 
330;199 
331;199 
332;200 
333;201 
334;201 
335;202 
336;203 
337;203 
338;204 
339;204 
340;205 
341;206 
342;206 
343;206 
344;207 
345;208 
346;209 
347;210 
348;211 
349;211 
350;211 
351;212 
352;212 
353;213 
354;213 
355;213 
356;213 
357;213 
358;214 
359;215 
360;215 
361;215 
362;216 
363;216 
364;216 
365;216 
366;217 
367;217 
368;218 
369;218 
370;219 
371;219 
372;219 
373;219 
374;219 
375;220 
376;221 
377;221 
378;221 
379;221 
380;221 
381;221 
382;221 
383;222 
384;222 
385;222 
386;223 
387;223 
388;223 
389;223 
390;224 
391;224 
392;225 
393;225 
394;226 
395;226 
396;226 
397;226 
398;226 
399;226 
400;226 
401;226 
402;227 
403;227 
404;227 
405;227 
406;227 
407;228 
408;229 
409;229 
410;229 
411;229 
412;229 
413;229 
414;229 
415;230 
416;230 
417;230 
418;230 
419;230 
420;231 
421;231 
422;231 
423;231 
424;232 
425;232 
426;232 
427;233 
428;233 
429;234 
430;234 
431;234 
432;234 
433;234 
434;234 
435;234 
436;234 
437;234 
438;234 
439;235 
440;236 
441;237 
442;237 
443;237 
444;238 
445;238 
446;238 
447;238 
448;238 
449;239 
450;240 
451;240 
452;240 
453;240 
454;240 
455;240 
456;241 
457;241 
458;242 
459;242 
460;242 
461;242 
462;242 
463;243 
464;243 
465;243 
466;244 
467;245 
468;246 
469;246 
470;246 
471;246 
472;246 
473;247 
474;247 
475;247 
476;248 
477;248 
478;248 
479;248 
480;248 
481;248 
482;249 
483;249 
484;249 
485;249 
486;250 
487;250 
488;250 
489;250 
490;250 
491;250 
492;250 
493;250 
494;250 
495;251 
496;251 
497;252 
498;252 
499;252 
500;252 
501;253 
502;253 
503;253 
504;253 
505;253 
506;253 
507;253 
508;253 
509;254 
510;254 
511;254 
512;254 
513;254 
514;254 
515;255 
516;255 
517;255 
518;256 
519;256 
520;256 
521;257 
522;257 
523;258 
524;258 
525;258 
526;259 
527;259 
528;260 
529;260 
530;260 
531;260 
532;260 
533;260 
534;260 
535;260 
536;261 
537;261 
538;261 
539;261 
540;261 
541;261 
542;261 
543;261 
544;261 
545;262 
546;263 
547;263 
548;263 
549;263 
550;263 
551;263 
552;263 
553;263 
554;264 
555;264 
556;264 
557;264 
558;264 
559;264 
560;264 
561;264 
562;265 
563;266 
564;266 
565;266 
566;266 
567;266 
568;266 
569;266 
570;266 
571;266 
572;266 
573;266 
574;266 
575;266 
576;266 
577;266 
578;266 
579;267 
580;267 
581;267 
582;267 
583;268 
584;269 
585;270 
586;271 
587;272 
588;272 
589;272 
590;272 
591;273 
592;274 
593;274 
594;274 
595;274 
596;275 
597;275 
598;275 
599;275 
600;275 
601;275 
602;275 
603;275 
604;275 
605;275 
606;276 
607;276 
608;276 
609;277 
610;277 
611;277 
612;277 
613;277 
614;278 
615;278 
616;278 
617;278 
618;278 
619;278 
620;278 
621;278 
622;278 
623;278 
624;279 
625;279 
626;279 
627;279 
628;279 
629;279 
630;279 
631;279 
632;280 
633;280 
634;280 
635;280 
636;280 
637;280 
638;280 
639;280 
640;280 
641;280 
642;280 
643;280 
644;280 
645;280 
646;280 
647;281 
648;281 
649;281 
650;281 
651;281 
652;281 
653;281 
654;281 
655;281 
656;281 
657;281 
658;281 
659;281 
660;282 
661;282 
662;282 
663;282 
664;282 
665;282 
666;283 
667;283 
668;283 
669;284 
670;285 
671;285 
672;285 
673;285 
674;285 
675;285 
676;285 
677;285 
678;285 
679;285 
680;286 
681;287 
682;287 
683;287 
684;287 
685;287 
686;287 
687;287 
688;287 
689;288 
690;289 
691;289 
692;289 
693;289 
694;289 
695;289 
696;290 
697;290 
698;290 
699;291 
700;291 
701;291 
702;291 
703;291 
704;292 
705;292 
706;292 
707;292 
708;293 
709;293 
710;293 
711;293 
712;293 
713;293 
714;293 
715;293 
716;293 
717;293 
718;293 
719;293 
720;293 
721;293 
722;293 
723;293 
724;293 
725;293 
726;293 
727;293 
728;293 
729;294 
730;294 
731;294 
732;294 
733;294 
734;294 
735;294 
736;294 
737;294 
738;294 
739;294 
740;294 
741;294 
742;294 
743;294 
744;294 
745;295 
746;295 
747;295 
748;295 
749;295 
750;295 
751;296 
752;296 
753;296 
754;297 
755;297 
756;298 
757;298 
758;298 
759;298 
